id_student,code_module,code_presentation,avg_clicks,total_clicks,active_weeks,days_diff,score,is_submitted,is_late,is_high_activity,risk_label,final_result,highest_education,disability,gender,age_band,region
587506,GGG,2013J,5.5,11,2,,,0,0,0,0,Pass,Lower Than A Level,N,F,0-35,East Anglian Region
587509,FFF,2014J,110.75,443,4,0.0,74.0,1,0,0,1,Fail,A Level or Equivalent,N,M,0-35,East Midlands Region
587509,GGG,2013J,28.5,57,2,,,0,0,0,1,Fail,A Level or Equivalent,N,M,0-35,East Midlands Region
587524,BBB,2014B,143.25,573,4,-1.0,72.0,1,0,0,0,Distinction,A Level or Equivalent,N,F,35-55,Yorkshire Region
587529,GGG,2013J,16.333333333333332,49,3,,,0,0,0,0,Pass,HE Qualification,N,F,35-55,Yorkshire Region
587538,BBB,2014B,10.333333333333334,31,3,-1.0,91.0,1,0,0,0,Distinction,Lower Than A Level,N,F,35-55,South East Region
587547,CCC,2014J,25.0,25,1,,,0,0,0,1,Withdrawn,A Level or Equivalent,N,M,35-55,Yorkshire Region
587547,EEE,2013J,52.25,209,4,,,0,0,0,0,Pass,A Level or Equivalent,N,M,35-55,Yorkshire Region
587550,CCC,2014J,52.0,156,3,3.0,89.0,1,1,0,1,Withdrawn,HE Qualification,N,M,0-35,West Midlands Region
587555,GGG,2013J,30.0,60,2,,,0,0,0,0,Pass,A Level or Equivalent,N,F,0-35,East Anglian Region
587564,BBB,2013J,43.333333333333336,130,3,0.0,40.0,1,0,0,0,Pass,A Level or Equivalent,N,F,0-35,Yorkshire Region
587571,FFF,2014J,375.5,1502,4,-2.0,92.0,1,0,1,0,Distinction,A Level or Equivalent,N,M,35-55,London Region
587576,DDD,2013J,5.75,23,4,7.0,12.0,1,1,0,1,Withdrawn,A Level or Equivalent,N,M,0-35,North Region
587576,DDD,2014B,15.666666666666666,47,3,,,0,0,0,1,Withdrawn,A Level or Equivalent,N,M,0-35,North Region
587576,DDD,2014J,65.75,263,4,0.0,65.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,North Region
587579,DDD,2014J,58.0,232,4,0.0,65.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,North Region
587594,FFF,2013J,121.25,485,4,0.0,84.0,1,0,1,0,Pass,A Level or Equivalent,N,M,0-35,Scotland
587600,FFF,2014B,57.0,171,3,-8.0,44.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,East Midlands Region
587611,FFF,2013J,81.0,324,4,-2.0,84.0,1,0,0,0,Pass,Lower Than A Level,N,M,0-35,North Western Region
587616,EEE,2013J,68.25,273,4,,,0,0,0,0,Pass,A Level or Equivalent,N,M,0-35,East Midlands Region
587619,FFF,2013J,220.0,880,4,-4.0,74.0,1,0,1,0,Distinction,Lower Than A Level,N,M,0-35,Scotland
587621,CCC,2014B,37.5,150,4,2.0,10.0,1,1,0,1,Withdrawn,Lower Than A Level,N,F,35-55,London Region
587621,EEE,2013J,54.75,219,4,,,0,0,0,1,Fail,Lower Than A Level,N,F,35-55,London Region
587621,EEE,2014J,41.0,123,3,,,0,0,0,1,Fail,Lower Than A Level,N,F,35-55,London Region
587633,DDD,2014B,64.0,64,1,0.0,63.0,1,0,0,1,Fail,Lower Than A Level,N,M,0-35,Yorkshire Region
587641,CCC,2014J,52.5,105,2,,,0,0,0,1,Fail,A Level or Equivalent,N,M,0-35,South West Region
587641,DDD,2013J,38.25,153,4,-1.0,71.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,South West Region
587654,FFF,2014J,140.5,281,2,-1.0,76.0,1,0,0,1,Withdrawn,A Level or Equivalent,N,M,35-55,South Region
587677,EEE,2013J,88.75,355,4,,,0,0,1,1,Withdrawn,Lower Than A Level,N,M,0-35,East Anglian Region
587682,EEE,2013J,68.75,275,4,,,0,0,0,0,Pass,Lower Than A Level,N,M,0-35,South West Region
587685,FFF,2013J,165.25,661,4,-3.0,94.0,1,0,1,0,Pass,Lower Than A Level,N,M,0-35,South East Region
587690,FFF,2013J,116.0,464,4,-2.0,76.0,1,0,0,0,Pass,A Level or Equivalent,N,F,0-35,London Region
587696,FFF,2014B,116.0,464,4,1.0,38.0,1,1,0,1,Fail,Lower Than A Level,N,M,0-35,Wales
587702,BBB,2013J,119.66666666666667,359,3,-2.0,78.0,1,0,1,0,Pass,A Level or Equivalent,N,F,0-35,South Region
587706,FFF,2014J,103.75,415,4,-2.0,76.0,1,0,0,1,Fail,HE Qualification,N,M,0-35,Scotland
587714,EEE,2013J,76.0,304,4,,,0,0,0,0,Distinction,A Level or Equivalent,N,M,0-35,East Anglian Region
587722,BBB,2013J,10.25,41,4,-4.0,72.0,1,0,0,0,Distinction,Post Graduate Qualification,N,M,35-55,Scotland
587732,BBB,2013J,55.75,223,4,-3.0,63.0,1,0,0,0,Pass,A Level or Equivalent,N,F,35-55,Yorkshire Region
587754,BBB,2013J,17.0,34,2,0.0,87.0,1,0,0,0,Pass,A Level or Equivalent,N,F,0-35,South Region
587755,BBB,2013J,22.5,45,2,0.0,83.0,1,0,0,0,Pass,Lower Than A Level,N,M,0-35,South Region
587772,DDD,2014J,13.0,26,2,0.0,40.0,1,0,0,1,Withdrawn,A Level or Equivalent,N,F,0-35,South East Region
587777,DDD,2014J,6.666666666666667,20,3,,,0,0,0,1,Fail,Lower Than A Level,N,M,0-35,Wales
587780,BBB,2014B,116.5,233,2,0.0,70.0,1,0,0,0,Pass,A Level or Equivalent,N,F,0-35,North Western Region
587783,CCC,2014B,23.75,95,4,2.0,70.0,1,1,0,0,Pass,Lower Than A Level,N,M,0-35,East Anglian Region
587783,FFF,2013J,273.75,1095,4,-9.0,84.0,1,0,1,0,Distinction,Lower Than A Level,N,M,0-35,East Anglian Region
587793,EEE,2014J,80.0,320,4,,,0,0,0,0,Distinction,Lower Than A Level,N,F,0-35,North Western Region
587810,BBB,2013J,22.5,90,4,-1.0,77.0,1,0,0,0,Pass,Lower Than A Level,N,F,0-35,Wales
587824,BBB,2013J,13.25,53,4,0.0,74.0,1,0,0,1,Fail,A Level or Equivalent,N,F,0-35,London Region
587838,BBB,2013J,81.5,163,2,0.0,72.0,1,0,0,1,Withdrawn,Lower Than A Level,N,F,0-35,Ireland
587848,FFF,2013J,172.75,691,4,-3.0,72.0,1,0,0,0,Pass,Post Graduate Qualification,N,F,35-55,London Region
587852,GGG,2013J,29.666666666666668,89,3,,,0,0,0,0,Distinction,A Level or Equivalent,N,F,0-35,London Region
587859,FFF,2013J,50.5,101,2,-1.0,94.0,1,0,0,1,Withdrawn,Lower Than A Level,N,M,0-35,East Anglian Region
587860,BBB,2014J,24.0,24,1,0.0,1.0,1,0,0,0,Pass,A Level or Equivalent,N,F,0-35,North Region
587862,DDD,2013J,77.0,308,4,-3.0,81.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,Scotland
587868,FFF,2013J,43.5,174,4,-2.0,90.0,1,0,0,1,Fail,Lower Than A Level,Y,F,0-35,Yorkshire Region
587881,CCC,2014J,53.666666666666664,161,3,3.0,89.0,1,1,0,1,Fail,A Level or Equivalent,N,M,0-35,London Region
587881,FFF,2013J,246.75,987,4,0.0,86.0,1,0,1,1,Withdrawn,A Level or Equivalent,N,M,0-35,London Region
587884,EEE,2013J,70.5,282,4,,,0,0,0,1,Withdrawn,Lower Than A Level,N,M,0-35,South West Region
587906,CCC,2014B,192.5,770,4,2.0,70.0,1,1,1,0,Pass,A Level or Equivalent,N,M,0-35,East Midlands Region
587906,EEE,2013J,169.5,678,4,,,0,0,1,0,Distinction,A Level or Equivalent,N,M,0-35,East Midlands Region
587909,GGG,2014J,67.33333333333333,202,3,,,0,0,0,0,Pass,Lower Than A Level,Y,F,35-55,London Region
587911,CCC,2014B,75.0,300,4,2.0,80.0,1,1,0,0,Pass,A Level or Equivalent,N,M,0-35,North Western Region
587911,EEE,2013J,88.0,352,4,,,0,0,1,0,Distinction,A Level or Equivalent,N,M,0-35,North Western Region
587923,BBB,2013J,52.0,208,4,-2.0,85.0,1,0,0,0,Pass,Lower Than A Level,Y,F,0-35,Scotland
587961,BBB,2013J,4.0,4,1,17.0,0.0,1,1,0,1,Fail,Lower Than A Level,N,F,0-35,Yorkshire Region
587975,GGG,2013J,7.333333333333333,22,3,,,0,0,0,0,Distinction,A Level or Equivalent,N,F,35-55,North Region
587976,FFF,2013J,41.0,123,3,0.0,74.0,1,0,0,1,Withdrawn,HE Qualification,N,M,0-35,London Region
587985,BBB,2013J,29.0,58,2,-9.0,73.0,1,0,0,0,Distinction,Lower Than A Level,N,F,0-35,London Region
587989,DDD,2013J,144.25,577,4,-9.0,90.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,South Region
588008,GGG,2013J,5.0,10,2,,,0,0,0,0,Pass,A Level or Equivalent,N,F,0-35,North Western Region
588013,DDD,2013J,74.5,298,4,-10.0,75.0,1,0,0,1,Withdrawn,HE Qualification,N,F,0-35,South West Region
588014,GGG,2013J,9.0,36,4,,,0,0,0,0,Distinction,Lower Than A Level,Y,F,35-55,Yorkshire Region
588031,GGG,2014B,1.0,2,2,,,0,0,0,0,Pass,Lower Than A Level,N,M,0-35,South West Region
588033,CCC,2014J,106.66666666666667,320,3,3.0,89.0,1,1,1,1,Withdrawn,A Level or Equivalent,N,M,0-35,Yorkshire Region
588033,DDD,2013J,41.5,166,4,-1.0,86.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,Yorkshire Region
588039,BBB,2014B,7.0,14,2,-2.0,73.0,1,0,0,0,Pass,A Level or Equivalent,N,F,35-55,South East Region
588052,FFF,2013J,78.0,312,4,4.0,80.0,1,1,0,1,Fail,Lower Than A Level,N,M,0-35,East Midlands Region
588058,DDD,2014J,46.25,185,4,0.0,45.0,1,0,0,1,Withdrawn,Lower Than A Level,Y,M,35-55,South Region
588058,EEE,2014J,52.25,209,4,,,0,0,0,1,Withdrawn,Lower Than A Level,Y,M,35-55,South Region
588059,DDD,2014B,40.0,40,1,,,0,0,0,1,Withdrawn,Lower Than A Level,Y,F,35-55,East Midlands Region
588062,BBB,2014J,45.0,135,3,-4.0,100.0,1,0,0,1,Withdrawn,Lower Than A Level,N,F,35-55,London Region
588078,GGG,2013J,9.5,19,2,,,0,0,0,0,Pass,Lower Than A Level,N,F,0-35,North Western Region
588086,DDD,2013J,28.0,112,4,-21.0,79.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,South East Region
588100,CCC,2014J,16.5,66,4,3.0,100.0,1,1,0,0,Pass,A Level or Equivalent,N,M,0-35,Scotland
588105,GGG,2013J,38.0,114,3,,,0,0,0,0,Pass,A Level or Equivalent,Y,F,0-35,West Midlands Region
588107,FFF,2014B,70.5,282,4,0.0,66.0,1,0,0,1,Withdrawn,Lower Than A Level,N,M,0-35,Ireland
588117,BBB,2013J,74.5,298,4,-5.0,71.0,1,0,0,0,Distinction,A Level or Equivalent,N,F,0-35,South East Region
588125,CCC,2014B,86.0,344,4,2.0,30.0,1,1,0,1,Withdrawn,Lower Than A Level,N,M,0-35,Yorkshire Region
588125,EEE,2013J,129.75,519,4,,,0,0,0,0,Pass,Lower Than A Level,N,M,0-35,Yorkshire Region
588128,FFF,2013J,58.25,233,4,-1.0,70.0,1,0,0,1,Fail,A Level or Equivalent,N,M,0-35,East Anglian Region
588128,FFF,2014J,60.0,240,4,-8.0,80.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region
588131,FFF,2013J,62.0,248,4,0.0,74.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region
588132,DDD,2013J,227.5,910,4,-2.0,88.0,1,0,1,0,Pass,A Level or Equivalent,N,F,0-35,South West Region
588133,GGG,2013J,12.25,49,4,,,0,0,0,1,Fail,Lower Than A Level,N,M,0-35,West Midlands Region
588138,GGG,2013J,48.75,195,4,,,0,0,0,0,Pass,A Level or Equivalent,N,F,35-55,South East Region
588145,FFF,2014B,182.25,729,4,-1.0,76.0,1,0,1,0,Pass,Lower Than A Level,N,M,0-35,South East Region
588146,DDD,2013J,128.5,514,4,0.0,67.0,1,0,0,1,Fail,A Level or Equivalent,N,M,0-35,London Region
588156,FFF,2013J,115.66666666666667,347,3,-1.0,86.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,West Midlands Region
588166,BBB,2014J,18.0,54,3,-3.0,1.0,1,0,0,1,Withdrawn,A Level or Equivalent,N,F,0-35,North Western Region
588170,CCC,2014J,60.5,242,4,3.0,67.0,1,1,0,1,Withdrawn,A Level or Equivalent,N,F,35-55,South West Region
588175,FFF,2013J,123.25,493,4,-2.0,82.0,1,0,1,1,Withdrawn,Lower Than A Level,N,F,0-35,London Region
588178,CCC,2014J,305.25,1221,4,3.0,89.0,1,1,1,1,Withdrawn,A Level or Equivalent,N,M,35-55,South West Region
588178,DDD,2013J,133.75,535,4,-9.0,91.0,1,0,0,0,Pass,A Level or Equivalent,N,M,35-55,South West Region
588179,DDD,2014J,10.333333333333334,31,3,0.0,90.0,1,0,0,0,Pass,Lower Than A Level,N,M,0-35,South East Region
588182,DDD,2014B,77.25,309,4,0.0,75.0,1,0,0,1,Fail,Lower Than A Level,N,M,0-35,South Region
588197,DDD,2013J,68.5,137,2,,,0,0,0,1,Withdrawn,A Level or Equivalent,N,M,0-35,Scotland
588198,DDD,2014B,47.5,190,4,-6.0,76.0,1,0,0,0,Pass,HE Qualification,N,F,0-35,Wales
588203,DDD,2014J,124.5,498,4,-1.0,80.0,1,0,0,0,Pass,HE Qualification,N,M,0-35,Yorkshire Region
588207,BBB,2014J,180.5,361,2,0.0,100.0,1,0,1,1,Fail,Lower Than A Level,N,F,35-55,Ireland
588208,DDD,2013J,74.75,299,4,-2.0,83.0,1,0,0,0,Pass,A Level or Equivalent,N,F,0-35,South East Region
588219,CCC,2014B,34.0,136,4,2.0,50.0,1,1,0,1,Fail,Lower Than A Level,N,M,0-35,South East Region
588219,DDD,2013J,37.0,148,4,-1.0,58.0,1,0,0,0,Pass,Lower Than A Level,N,M,0-35,South East Region
588231,EEE,2013J,129.25,517,4,,,0,0,0,0,Pass,Lower Than A Level,N,M,35-55,London Region
588233,GGG,2013J,18.75,75,4,,,0,0,0,0,Distinction,Lower Than A Level,N,F,35-55,South Region
588236,FFF,2013J,360.0,1440,4,-18.0,70.0,1,0,1,0,Pass,A Level or Equivalent,N,M,0-35,South East Region
588240,DDD,2014J,95.25,381,4,-3.0,70.0,1,0,0,0,Pass,A Level or Equivalent,N,M,35-55,West Midlands Region
588251,BBB,2014J,28.666666666666668,86,3,-6.0,1.0,1,0,0,1,Fail,A Level or Equivalent,N,M,0-35,North Region
588261,FFF,2013J,265.25,1061,4,-1.0,92.0,1,0,1,0,Pass,HE Qualification,N,M,35-55,West Midlands Region
588265,BBB,2013J,41.5,83,2,-2.0,63.0,1,0,0,0,Pass,Lower Than A Level,N,F,0-35,East Midlands Region
588274,CCC,2014B,429.25,1717,4,2.0,100.0,1,1,1,0,Distinction,A Level or Equivalent,N,M,35-55,West Midlands Region
588274,EEE,2014B,213.0,852,4,,,0,0,1,0,Distinction,A Level or Equivalent,N,M,35-55,West Midlands Region
588280,EEE,2013J,188.0,752,4,,,0,0,1,0,Distinction,A Level or Equivalent,N,M,35-55,South East Region
588289,GGG,2013J,12.5,25,2,,,0,0,0,0,Distinction,Lower Than A Level,N,F,0-35,South East Region
588293,DDD,2013J,22.5,90,4,0.0,90.0,1,0,0,0,Pass,Lower Than A Level,N,M,35-55,West Midlands Region
588302,BBB,2014B,51.75,207,4,-1.0,79.0,1,0,0,0,Pass,A Level or Equivalent,N,F,0-35,Scotland
588314,GGG,2013J,5.0,15,3,,,0,0,0,0,Pass,HE Qualification,N,F,0-35,East Anglian Region
588321,BBB,2013J,10.0,30,3,-9.0,54.0,1,0,0,1,Withdrawn,Lower Than A Level,N,F,35-55,East Anglian Region
588352,DDD,2013J,110.5,442,4,-4.0,95.0,1,0,0,0,Pass,HE Qualification,N,F,0-35,Scotland
588355,BBB,2013J,29.666666666666668,89,3,-1.0,85.0,1,0,0,0,Pass,Lower Than A Level,N,F,35-55,London Region
588367,GGG,2013J,3.5,7,2,,,0,0,0,0,Pass,A Level or Equivalent,N,F,0-35,London Region
588382,GGG,2013J,34.666666666666664,104,3,,,0,0,0,0,Pass,Lower Than A Level,N,F,0-35,North Region
588391,GGG,2013J,7.0,28,4,,,0,0,0,0,Pass,Lower Than A Level,N,F,35-55,East Midlands Region
588397,DDD,2014B,23.25,93,4,-1.0,47.0,1,0,0,1,Fail,A Level or Equivalent,N,M,0-35,North Region
588402,CCC,2014B,131.75,527,4,2.0,70.0,1,1,1,1,Fail,Lower Than A Level,N,M,35-55,Wales
588402,EEE,2013J,67.75,271,4,,,0,0,0,0,Pass,Lower Than A Level,N,M,35-55,Wales
588411,GGG,2013J,17.5,35,2,,,0,0,0,0,Pass,Lower Than A Level,N,F,0-35,South West Region
588430,CCC,2014B,54.666666666666664,164,3,2.0,50.0,1,1,0,0,Pass,Lower Than A Level,N,M,0-35,North Region
588430,DDD,2013J,50.75,203,4,-2.0,79.0,1,0,0,0,Pass,Lower Than A Level,N,M,0-35,North Region
588432,BBB,2013J,42.5,85,2,-1.0,65.0,1,0,0,1,Fail,A Level or Equivalent,N,F,0-35,South West Region
588436,FFF,2014B,96.33333333333333,289,3,3.0,64.0,1,1,0,1,Fail,A Level or Equivalent,N,M,0-35,Yorkshire Region
588442,EEE,2013J,82.33333333333333,247,3,,,0,0,0,0,Pass,Lower Than A Level,N,M,0-35,North Western Region
588445,BBB,2013J,12.5,25,2,,,0,0,0,1,Withdrawn,Lower Than A Level,N,F,0-35,East Anglian Region
588459,BBB,2014B,29.666666666666668,89,3,-1.0,55.0,1,0,0,1,Fail,Lower Than A Level,N,F,0-35,Wales
588460,CCC,2014B,69.75,279,4,2.0,60.0,1,1,0,1,Withdrawn,Lower Than A Level,N,M,35-55,East Anglian Region
588460,DDD,2013J,172.0,688,4,-2.0,81.0,1,0,1,1,Fail,Lower Than A Level,N,M,35-55,East Anglian Region
588464,CCC,2014B,63.0,126,2,2.0,60.0,1,1,0,1,Withdrawn,A Level or Equivalent,N,M,0-35,East Midlands Region
588469,GGG,2013J,8.5,17,2,,,0,0,0,1,Fail,Lower Than A Level,N,F,35-55,South Region
588473,CCC,2014B,69.0,276,4,2.0,80.0,1,1,0,0,Distinction,HE Qualification,N,M,0-35,East Anglian Region
588474,EEE,2014J,105.0,420,4,,,0,0,0,0,Pass,Lower Than A Level,N,M,0-35,North Region
588477,AAA,2014J,317.0,1268,4,0.0,88.0,1,0,1,0,Pass,HE Qualification,N,M,0-35,Yorkshire Region
588482,CCC,2014J,82.5,330,4,3.0,89.0,1,1,0,0,Pass,A Level or Equivalent,N,M,0-35,North Region
588482,DDD,2013J,50.5,202,4,-6.0,66.0,1,0,0,0,Distinction,A Level or Equivalent,N,M,0-35,North Region
588484,BBB,2014B,12.0,12,1,-1.0,71.0,1,0,0,0,Pass,A Level or Equivalent,N,F,0-35,Yorkshire Region
588489,GGG,2014B,7.25,29,4,,,0,0,0,1,Fail,Lower Than A Level,Y,F,0-35,Yorkshire Region
588493,CCC,2014J,48.5,194,4,3.0,56.0,1,1,0,1,Fail,HE Qualification,N,M,0-35,Scotland
588493,DDD,2013J,71.25,285,4,-6.0,90.0,1,0,0,0,Pass,HE Qualification,N,M,0-35,Scotland
588495,BBB,2014B,4.0,4,1,,,0,0,0,1,Withdrawn,Lower Than A Level,N,F,35-55,South West Region
588502,EEE,2013J,86.75,347,4,,,0,0,0,0,Pass,Lower Than A Level,N,M,0-35,East Midlands Region
588505,GGG,2013J,3.0,3,1,,,0,0,0,0,Pass,Lower Than A Level,N,F,35-55,Yorkshire Region
588522,GGG,2013J,14.0,42,3,,,0,0,0,0,Pass,Lower Than A Level,N,F,35-55,South East Region
588524,CCC,2014B,20.25,81,4,2.0,40.0,1,1,0,0,Pass,HE Qualification,N,M,0-35,Scotland
588524,EEE,2013J,92.0,276,3,,,0,0,0,0,Distinction,HE Qualification,N,M,0-35,Scotland
588528,GGG,2013J,18.0,18,1,,,0,0,0,1,Withdrawn,Lower Than A Level,N,F,35-55,South West Region
588537,DDD,2013J,45.75,183,4,0.0,49.0,1,0,0,1,Withdrawn,A Level or Equivalent,N,M,35-55,North Western Region
588540,DDD,2013J,356.0,1424,4,-28.0,93.0,1,0,1,0,Distinction,A Level or Equivalent,N,F,35-55,Yorkshire Region
588556,CCC,2014J,45.0,135,3,,,0,0,0,1,Fail,A Level or Equivalent,N,M,0-35,Yorkshire Region
588556,DDD,2013J,46.5,186,4,0.0,57.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,Yorkshire Region
588560,FFF,2013J,152.0,608,4,-1.0,86.0,1,0,1,1,Fail,A Level or Equivalent,Y,M,0-35,South East Region
588566,CCC,2014J,76.0,228,3,3.0,100.0,1,1,0,1,Fail,A Level or Equivalent,N,M,35-55,East Midlands Region
588566,DDD,2013J,42.666666666666664,128,3,-1.0,75.0,1,0,0,0,Pass,A Level or Equivalent,N,M,35-55,East Midlands Region
588583,EEE,2013J,6.0,6,1,,,0,0,0,1,Fail,HE Qualification,N,M,0-35,London Region
588590,CCC,2014B,42.0,126,3,2.0,50.0,1,1,0,1,Fail,HE Qualification,Y,F,0-35,Scotland
588592,BBB,2014B,11.5,23,2,0.0,63.0,1,0,0,1,Withdrawn,Lower Than A Level,Y,F,0-35,Wales
588597,FFF,2013J,74.75,299,4,-1.0,72.0,1,0,0,1,Fail,A Level or Equivalent,N,M,0-35,Yorkshire Region
588628,EEE,2013J,136.75,547,4,,,0,0,0,0,Distinction,A Level or Equivalent,N,M,55<=,South West Region
588628,FFF,2014J,250.25,1001,4,-3.0,80.0,1,0,1,0,Pass,A Level or Equivalent,N,M,55<=,South West Region
588642,BBB,2013J,33.75,135,4,-1.0,77.0,1,0,0,0,Pass,A Level or Equivalent,N,F,0-35,London Region
588672,FFF,2013J,124.75,499,4,-1.0,82.0,1,0,0,0,Pass,HE Qualification,N,F,0-35,Scotland
588676,CCC,2014B,105.0,420,4,2.0,50.0,1,1,1,0,Pass,HE Qualification,N,M,0-35,Scotland
588676,EEE,2013J,145.5,582,4,,,0,0,1,0,Pass,HE Qualification,N,M,0-35,Scotland
588706,EEE,2013J,7.0,7,1,,,0,0,0,1,Withdrawn,Lower Than A Level,N,M,0-35,London Region
588707,CCC,2014B,130.0,520,4,2.0,80.0,1,1,0,0,Distinction,A Level or Equivalent,N,F,0-35,Wales
588707,DDD,2013J,125.25,501,4,-3.0,93.0,1,0,0,0,Distinction,A Level or Equivalent,N,F,0-35,Wales
588710,CCC,2014B,26.0,104,4,2.0,20.0,1,1,0,1,Withdrawn,Lower Than A Level,N,M,0-35,North Western Region
588710,EEE,2013J,55.5,222,4,,,0,0,0,0,Pass,Lower Than A Level,N,M,0-35,North Western Region
588713,BBB,2013J,3.0,3,1,,,0,0,0,1,Fail,Lower Than A Level,N,F,0-35,Scotland
588749,DDD,2014B,39.25,157,4,,,0,0,0,1,Withdrawn,Lower Than A Level,N,M,0-35,Yorkshire Region
588752,DDD,2014B,57.25,229,4,-1.0,69.0,1,0,0,1,Fail,A Level or Equivalent,N,M,35-55,North Region
588765,CCC,2014J,513.75,2055,4,3.0,78.0,1,1,1,0,Pass,A Level or Equivalent,N,M,0-35,South West Region
588765,EEE,2014B,122.0,488,4,,,0,0,0,0,Pass,A Level or Equivalent,N,M,0-35,South West Region
588775,AAA,2013J,276.75,1107,4,-1.0,85.0,1,0,1,0,Pass,A Level or Equivalent,N,M,0-35,South West Region
588781,GGG,2013J,7.0,7,1,,,0,0,0,0,Pass,Lower Than A Level,N,F,0-35,Yorkshire Region
588824,CCC,2014J,104.5,418,4,3.0,100.0,1,1,0,1,Withdrawn,HE Qualification,Y,F,0-35,Scotland
588824,DDD,2013J,64.75,259,4,0.0,70.0,1,0,0,0,Pass,HE Qualification,Y,F,0-35,Scotland
588835,EEE,2013J,29.25,117,4,,,0,0,0,0,Pass,Lower Than A Level,N,M,0-35,Scotland
588842,CCC,2014J,62.5,250,4,3.0,100.0,1,1,0,0,Pass,A Level or Equivalent,N,M,0-35,London Region
588846,CCC,2014B,53.25,213,4,2.0,70.0,1,1,0,1,Fail,HE Qualification,N,M,0-35,North Western Region
588850,DDD,2013J,39.5,158,4,-2.0,91.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region
588883,BBB,2013J,73.25,293,4,-3.0,71.0,1,0,0,0,Distinction,A Level or Equivalent,N,F,0-35,South West Region
588884,DDD,2013J,49.25,197,4,-3.0,68.0,1,0,0,1,Withdrawn,A Level or Equivalent,N,M,0-35,South Region
588910,BBB,2013J,47.5,190,4,-2.0,88.0,1,0,0,0,Pass,HE Qualification,N,F,35-55,Wales
588913,FFF,2014B,164.25,657,4,-1.0,92.0,1,0,1,1,Withdrawn,HE Qualification,N,M,0-35,North Western Region
588914,FFF,2013J,64.5,129,2,-2.0,56.0,1,0,0,1,Fail,Lower Than A Level,N,M,0-35,North Western Region
588925,FFF,2013J,55.5,222,4,-1.0,72.0,1,0,0,1,Fail,A Level or Equivalent,N,M,0-35,North Western Region
588942,EEE,2013J,101.66666666666667,305,3,,,0,0,0,1,Fail,HE Qualification,N,M,0-35,West Midlands Region
588944,BBB,2014J,19.666666666666668,59,3,0.0,100.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,North Western Region
588944,GGG,2013J,54.0,108,2,,,0,0,0,0,Pass,A Level or Equivalent,N,M,0-35,North Western Region
588954,DDD,2014J,4.666666666666667,14,3,,,0,0,0,1,Withdrawn,A Level or Equivalent,N,M,0-35,Wales
588956,CCC,2014B,36.0,36,1,2.0,50.0,1,1,0,0,Pass,HE Qualification,N,M,0-35,South East Region
588963,GGG,2013J,3.0,3,1,,,0,0,0,1,Fail,A Level or Equivalent,N,F,0-35,North Region
588971,FFF,2013J,39.75,159,4,-2.0,74.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,South West Region
588991,BBB,2014J,13.5,27,2,-1.0,100.0,1,0,0,1,Fail,A Level or Equivalent,N,M,0-35,Yorkshire Region
589003,FFF,2013J,155.25,621,4,-3.0,82.0,1,0,1,0,Pass,A Level or Equivalent,N,M,0-35,South East Region
589007,DDD,2013J,46.0,46,1,,,0,0,0,1,Withdrawn,A Level or Equivalent,N,F,0-35,Yorkshire Region
589009,GGG,2014B,3.0,3,1,,,0,0,0,0,Pass,Lower Than A Level,N,F,0-35,South West Region
589014,FFF,2013J,62.25,249,4,0.0,76.0,1,0,0,0,Pass,HE Qualification,N,M,0-35,Scotland
589016,FFF,2014B,54.0,216,4,0.0,90.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,Yorkshire Region
589018,EEE,2013J,34.0,34,1,,,0,0,0,1,Withdrawn,Lower Than A Level,N,M,0-35,Scotland
589019,DDD,2013J,86.5,346,4,-1.0,77.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,West Midlands Region
589023,EEE,2013J,46.0,138,3,,,0,0,0,1,Withdrawn,A Level or Equivalent,N,M,0-35,North Region
589029,FFF,2014B,67.0,268,4,0.0,92.0,1,0,0,0,Pass,Lower Than A Level,N,M,0-35,South Region
589033,EEE,2014B,56.25,225,4,,,0,0,0,0,Pass,HE Qualification,N,M,0-35,Scotland
589048,GGG,2013J,24.0,48,2,,,0,0,0,1,Fail,Lower Than A Level,N,F,0-35,South West Region
589053,GGG,2014B,15.0,15,1,,,0,0,0,0,Pass,Lower Than A Level,N,F,35-55,London Region
589055,EEE,2013J,72.5,290,4,,,0,0,0,1,Fail,Lower Than A Level,N,F,0-35,North Region
